user ID,user__created_date,country,age,num_messages,num_active_days
1323,2/2/2024,Uganda,17,681,4
1324,1/4/2024,Nigeria,15,229,1
1325,4/7/2024,Nigeria,16,187,1
1326,4/10/2024,Nigeria,17,657,3
1327,2/19/2024,Ghana,14,268,4
1328,3/9/2024,United Kingdom,10,297,6
1329,12/23/2023,Nigeria,20,86,3
1330,3/22/2024,Ghana,15,260,1
1331,4/6/2024,Ghana,20,746,5
1332,1/2/2024,Nigeria,15,66,3
1333,3/12/2024,Ethiopia,12,447,7
1334,1/10/2024,Ghana,14,354,4
1335,3/4/2024,Nigeria,0,581,3
1336,5/22/2023,Ghana,0,133,2
1337,4/9/2024,Ghana,20,361,3
1338,2/18/2024,South Africa,29,459,6
1339,4/10/2024,Nigeria,17,115,1
1340,4/27/2024,Nigeria,11,229,1
1341,4/29/2023,Nigeria,42,838,8
1342,3/15/2024,Ghana,16,956,11
1343,2/24/2024,Nigeria,16,186,1
1344,4/8/2024,South Africa,19,114,1
1345,2/23/2024,Nigeria,14,288,3
1346,3/4/2024,South Africa,20,125,2
1347,4/6/2024,Nigeria,16,164,3
1348,4/3/2024,Nigeria,18,321,3
1349,2/26/2023,Ghana,0,26,4
1350,12/18/2023,Ghana,15,71,1
1351,1/8/2024,Ghana,16,218,4
1352,2/1/2024,Nigeria,18,229,3
1353,2/17/2024,Nigeria,18,495,4
1354,3/9/2024,Ghana,19,208,1
1355,6/19/2023,South Africa,17,834,15
1356,3/4/2024,South Africa,19,147,1
1357,2/18/2024,Nigeria,17,389,1
1358,12/11/2023,Nigeria,0,567,3
1359,3/15/2024,Nigeria,19,163,3
1360,3/22/2024,Mozambique,14,419,8
1361,2/19/2024,South Africa,18,427,1
1362,2/16/2024,Ghana,26,378,3
1363,2/16/2024,Nigeria,19,256,1
1364,2/13/2024,Nigeria,18,223,2
1365,1/4/2024,Ghana,14,246,1
1366,4/8/2024,Ghana,14,277,2
1367,3/12/2024,Ethiopia,15,295,2
1368,4/23/2024,Nigeria,15,473,5
1369,4/8/2024,Ghana,15,642,10
1370,2/18/2024,Uganda,19,1177,6
1371,3/23/2023,Ghana,0,240,3
1372,2/17/2024,Nigeria,16,607,4
1373,12/30/2023,South Africa,16,67,2
1374,2/13/2024,Nigeria,14,370,2
1375,4/11/2024,Ghana,17,474,3
1376,4/28/2024,Ghana,12,338,2
1377,2/19/2024,Ghana,18,876,7
1378,3/19/2023,Ghana,0,226,2
1379,3/26/2024,Nigeria,16,475,6
1380,2/5/2024,Nigeria,20,194,4
1381,2/2/2024,Nigeria,19,365,2
1382,4/3/2024,Nigeria,17,692,6
1383,3/16/2024,Kenya,14,572,5
1384,2/22/2024,South Africa,17,157,1
1385,10/1/2023,Nigeria,17,604,7
1386,3/7/2024,Ivory Coast,23,387,1
1387,1/23/2024,Ghana,14,184,2
1388,4/9/2024,Nigeria,16,160,1
1389,2/22/2024,Nigeria,15,504,6
1390,4/17/2023,Nigeria,0,99,3
1391,3/24/2024,Ghana,16,323,3
1392,4/8/2024,Ghana,18,680,4
1393,2/16/2024,Ghana,18,1190,6
1394,4/17/2024,Nigeria,18,353,4
1395,5/3/2023,Nigeria,0,360,2
1396,2/6/2024,Nigeria,16,270,3
1397,2/20/2024,Nigeria,16,161,1
1398,4/24/2023,Nigeria,0,111,6
1399,#N/A,#N/A,#N/A,#N/A,#N/A
1400,2/14/2024,Ghana,16,874,4
1401,2/28/2024,South Africa,17,222,3
1402,2/16/2024,Nigeria,19,234,2
1403,6/30/2023,Nigeria,20,96,1
1404,3/2/2024,Nigeria,16,382,6
1405,4/7/2024,South Africa,16,357,6
1406,1/4/2024,Nigeria,16,276,5
1407,2/15/2024,Kenya,24,263,3
1408,1/2/2024,Uganda,18,413,8
1409,#N/A,#N/A,#N/A,#N/A,#N/A
1410,1/1/2024,Nigeria,12,211,2
1411,2/17/2024,Nigeria,18,443,4
1412,12/21/2023,Nigeria,28,135,1
1413,1/8/2024,Nigeria,0,107,1
1414,4/6/2024,Ghana,16,324,1
1415,3/19/2024,Ghana,20,576,2
1416,6/22/2023,Sierra Leone,0,105,2
1417,4/7/2024,Nigeria,16,928,14
1418,4/4/2024,Nigeria,18,391,3
1419,3/4/2024,Ghana,19,153,1
1420,5/22/2023,Nigeria,19,221,4
1421,2/20/2024,South Africa,16,349,7
1422,2/6/2024,Ghana,18,478,6
1423,2/18/2024,Nigeria,16,494,5
1424,12/17/2023,Nigeria,18,98,8
1425,3/7/2024,Nigeria,17,689,4
1426,3/5/2024,Nigeria,23,353,6
1427,2/19/2024,South Africa,0,270,2
1428,5/12/2023,Nigeria,16,214,1
1429,3/5/2024,Ghana,18,175,2
1430,2/16/2024,Ghana,17,245,1
1431,2/25/2024,Zimbabwe,0,508,1
1432,5/30/2023,Nigeria,15,116,2
1433,3/22/2023,Sierra Leone,0,77,1
1434,2/20/2024,Nigeria,16,231,3
1435,4/10/2024,Nigeria,13,387,4
1436,12/30/2023,Nigeria,0,206,3
1437,5/25/2023,Sierra Leone,0,22,2
1438,3/16/2024,Nigeria,17,435,2
1439,2/19/2024,Uganda,30,302,4
1440,2/3/2024,Ghana,16,257,7
1441,12/29/2023,Uganda,18,99,3
1442,3/10/2024,South Africa,16,239,4
1443,12/17/2023,Nigeria,19,104,3
1444,2/20/2024,South Africa,17,113,1
1445,2/13/2024,Ghana,11,1440,7
1446,6/12/2023,Sierra Leone,20,1059,4
1447,4/11/2024,Uganda,19,315,2
1448,4/6/2024,Ghana,17,819,4
1449,6/18/2023,Nigeria,17,95,1
1450,2/29/2024,South Africa,19,547,2
1451,2/18/2024,Ghana,17,942,6
1452,2/22/2024,Nigeria,14,296,6
1453,1/16/2023,Ghana,0,524,4
1454,1/8/2024,Kenya,14,107,1
1455,3/24/2024,Mozambique,0,562,3
1456,1/4/2024,Nigeria,21,812,5
1457,5/22/2023,Nigeria,0,34,1
1458,2/3/2024,Nigeria,16,257,3
1459,4/14/2024,Nigeria,0,189,1
1460,4/21/2023,Ghana,0,105,5
1461,2/3/2024,Kenya,19,118,2
1462,5/3/2023,Nigeria,0,54,2
1463,3/4/2024,Nigeria,18,227,3
1464,2/17/2024,Nigeria,20,779,2
1465,2/8/2024,Nigeria,18,220,1
1466,4/6/2024,Ghana,17,127,2
1467,2/8/2024,Nigeria,22,125,1
1468,5/18/2023,Sierra Leone,0,84,2
1469,3/18/2024,Ghana,15,235,4
1470,2/15/2024,United Kingdom,10,152,3
1471,4/10/2023,Nigeria,0,227,2
1472,2/29/2024,South Africa,16,298,2
1473,4/30/2024,Ghana,19,190,2
1474,4/7/2024,Nigeria,0,301,2
1475,2/17/2024,Nigeria,20,123,1
1476,3/19/2024,Nigeria,18,517,7
1477,#N/A,#N/A,#N/A,#N/A,#N/A
1478,2/2/2024,Nigeria,15,244,2
1479,4/7/2024,Nigeria,19,589,3
1480,4/7/2024,Nigeria,40,126,1
1481,2/18/2024,Ghana,19,447,2
1482,3/25/2024,Mozambique,15,249,1
1483,4/9/2024,Ghana,14,195,5
1484,2/4/2024,Ghana,20,442,4
1485,3/20/2023,Nigeria,0,213,5
1486,3/6/2024,South Africa,13,336,9
1487,6/4/2023,Ghana,22,426,4
1488,4/4/2024,Nigeria,12,201,5
1489,3/25/2024,Ghana,11,309,5
1490,7/2/2023,Nigeria,17,98,6
1491,6/24/2023,Nigeria,12,865,9
1492,2/14/2024,South Africa,16,146,2
1493,6/26/2023,Sierra Leone,22,88,1
1494,12/14/2023,Nigeria,0,188,1
1495,2/1/2024,Nigeria,15,444,9
1496,4/9/2024,Nigeria,14,213,2
1497,5/15/2023,Nigeria,0,114,2
1498,3/20/2024,Ghana,27,193,3
1499,2/17/2024,South Africa,16,130,1
1500,3/22/2024,Ghana,17,1395,4
1501,2/1/2024,South Africa,18,385,2
1502,4/24/2024,Ghana,19,231,3
1503,1/2/2024,Nigeria,15,335,4
1504,4/24/2024,Ghana,12,465,3
1505,4/22/2024,Ghana,18,3213,8
1506,2/29/2024,Nigeria,19,300,2
1507,12/26/2023,Ghana,12,375,2
1508,#N/A,#N/A,#N/A,#N/A,#N/A
1509,3/2/2024,Nigeria,16,220,3
1510,2/3/2024,Nigeria,21,494,5
1511,4/6/2024,Ghana,0,1360,3
1512,3/28/2024,Nigeria,18,142,2
1513,4/4/2023,Ghana,19,351,3
1514,4/16/2024,Ghana,19,701,5
1515,5/29/2023,Nigeria,18,108,2
1516,3/3/2024,Ghana,17,386,4
1517,2/26/2024,United Kingdom,14,163,1
1518,3/15/2024,Ghana,22,1156,6
1519,2/29/2024,Nigeria,20,228,1
1520,2/17/2024,South Africa,14,263,4
1521,2/5/2024,Nigeria,18,140,2
1522,5/4/2023,Nigeria,0,138,2
1523,4/19/2024,Ghana,17,127,1
1524,6/30/2023,Ghana,14,272,5
1525,2/18/2024,Nigeria,15,391,5
1526,4/7/2024,Ghana,16,812,10
1527,5/6/2023,Nigeria,0,72,1
1528,3/25/2024,Mozambique,14,380,6
1529,2/15/2024,South Africa,15,140,1
1530,2/16/2024,Nigeria,16,1121,34
1531,3/7/2024,Kenya,19,158,2
1532,3/4/2024,South Africa,14,650,5
1533,2/1/2024,Ghana,17,253,2
1534,3/27/2024,Ghana,11,645,6
1535,5/8/2023,Sierra Leone,17,326,2
1536,4/10/2024,Nigeria,18,361,7
1537,6/4/2023,Nigeria,18,244,5
1538,4/8/2024,Ghana,13,496,5
1539,2/18/2024,Nigeria,16,164,3
1540,4/7/2024,Kenya,18,173,3
1541,4/8/2024,Ghana,18,133,2
1542,3/15/2024,Nigeria,19,61,1
1543,2/21/2024,Kenya,23,132,4
1544,3/4/2024,Nigeria,0,235,5
1545,3/5/2024,Nigeria,9,186,3
1546,4/4/2023,Nigeria,0,143,1
1547,3/1/2023,Nigeria,0,207,3
1548,3/4/2024,Nigeria,20,227,5
1549,2/2/2024,Nigeria,14,1234,13
1550,3/5/2024,Nigeria,13,403,4
1551,3/15/2023,Sierra Leone,0,51,1
1552,3/23/2023,Nigeria,0,331,4
1553,4/6/2024,Ghana,19,438,5
1554,4/9/2024,Nigeria,18,363,8
1555,4/22/2024,Nigeria,18,1085,9
1556,5/6/2023,Nigeria,0,60,3
1557,5/7/2023,Nigeria,0,56,4
1558,3/3/2024,Ghana,18,196,1
1559,4/6/2024,Nigeria,13,622,9
1560,5/26/2023,Nigeria,19,84,2
1561,4/4/2024,Nigeria,18,697,3
1562,1/6/2024,Nigeria,16,185,2
1563,4/11/2024,Ghana,15,371,6
1564,12/18/2023,Ghana,18,197,1
1565,3/3/2024,Mozambique,21,568,6
1566,4/5/2023,Nigeria,0,57,2
1567,2/9/2023,Nigeria,0,237,4
1568,2/18/2024,Ghana,19,711,3
1569,2/28/2024,Nigeria,21,534,1
1570,5/12/2023,Ghana,0,63,2
1571,3/16/2024,Ghana,17,238,2
1572,2/22/2024,Nigeria,20,369,6
1573,2/18/2024,South Africa,13,267,6
1574,1/5/2024,Nigeria,21,286,3
1575,2/15/2024,Nigeria,13,186,3
1576,4/20/2024,Ghana,17,192,1
1577,2/19/2024,South Africa,15,168,3
1578,3/17/2024,Ghana,15,150,1
1579,2/16/2024,Ghana,19,344,2
1580,2/29/2024,Nigeria,19,408,5
1581,2/28/2024,Nigeria,20,836,5
1582,2/1/2024,Nigeria,17,168,3
1583,3/1/2024,Ghana,15,625,4
1584,1/19/2024,Ghana,17,358,5
1585,4/23/2023,Nigeria,0,76,1
1586,3/8/2024,Rwanda,28,145,1
1587,2/2/2024,Uganda,18,310,3
1588,4/10/2024,Nigeria,22,130,2
1589,2/8/2024,South Africa,13,121,2
1590,3/5/2023,Nigeria,0,113,4
1591,3/3/2024,Nigeria,25,273,6
1592,3/3/2024,Nigeria,18,610,5
1593,3/19/2024,Nigeria,16,132,2
1594,5/30/2023,Nigeria,0,40,2
1595,3/2/2024,South Africa,14,133,2
1596,2/23/2023,Nigeria,16,598,6
1597,2/17/2024,Ghana,29,347,1
1598,4/27/2024,Nigeria,16,302,3
1599,2/21/2024,Nigeria,16,190,2
1600,4/10/2024,Kenya,17,404,2
1601,4/2/2024,Mozambique,13,657,10
1602,5/9/2023,Sierra Leone,0,91,3
1603,12/27/2023,Nigeria,21,220,5
1604,3/5/2024,Nigeria,17,201,1
1605,2/5/2024,Nigeria,9,825,8
1606,3/18/2024,Mozambique,16,305,4
1607,3/8/2024,Nigeria,20,254,3
1608,2/14/2024,South Africa,18,184,3
1609,1/7/2024,Ghana,13,222,9
1610,3/30/2023,Nigeria,0,505,2
1611,2/16/2024,Ghana,25,258,2
1612,2/24/2024,Ghana,14,230,3
1613,3/3/2024,Ghana,27,335,4
1614,3/6/2024,Ghana,17,135,1
1615,12/20/2023,Nigeria,0,198,2
1616,6/13/2023,Nigeria,15,239,4
1617,12/28/2023,Kenya,19,31,1
1618,3/26/2024,Ghana,18,279,7
1619,1/7/2024,Ghana,14,115,3
1620,2/18/2024,Ghana,16,321,4
1621,3/23/2024,Ghana,19,376,3
1622,3/4/2024,Ghana,21,1209,5
1623,1/16/2024,Nigeria,25,442,5
1624,3/8/2024,Nigeria,22,400,2
1625,3/27/2023,Nigeria,0,33,2
1626,3/1/2024,Ghana,20,378,3
1627,3/23/2024,Mozambique,13,967,4
1628,2/28/2024,Nigeria,20,423,4
1629,2/1/2024,Ghana,15,171,3
1630,2/24/2024,Kenya,23,153,1
1631,4/4/2024,Nigeria,17,330,2
1632,12/22/2023,Nigeria,17,46,3
1633,3/5/2024,Ghana,17,731,8
1634,3/7/2024,Nigeria,19,283,3
1635,1/2/2024,Nigeria,21,174,5
1636,4/9/2024,Uganda,18,274,7
1637,12/30/2023,Nigeria,16,550,8
1638,4/11/2024,Ghana,14,375,1
1639,2/7/2023,Nigeria,0,111,4
1640,2/14/2024,Nigeria,18,168,1
1641,4/19/2024,Nigeria,17,161,3
1642,2/20/2024,Nigeria,20,422,3
1643,4/12/2024,South Africa,15,240,3
1644,1/4/2024,Nigeria,0,68,1
1645,2/26/2024,Nigeria,17,369,2
1646,3/16/2024,Nigeria,14,323,1
1647,4/5/2024,Nigeria,15,1342,7
1648,1/7/2024,Nigeria,16,162,3
1649,12/31/2023,Ghana,20,47,3
1650,2/18/2024,Nigeria,20,175,1
1651,4/13/2024,Ghana,15,682,4
1652,4/20/2024,Nigeria,15,932,3
1653,7/6/2023,Ghana,15,110,2
1654,4/8/2024,Nigeria,14,1109,5
1655,4/21/2024,Ghana,16,362,2
1656,5/1/2023,Nigeria,22,241,3
1657,2/7/2024,Ghana,19,269,4
1658,5/11/2023,Nigeria,0,316,5
1659,4/8/2024,Nigeria,16,1149,2
1660,6/9/2023,Nigeria,18,201,3
1661,#N/A,#N/A,#N/A,#N/A,#N/A
1662,3/15/2024,Ghana,26,157,1
1663,4/6/2023,Nigeria,0,44,1
1664,3/20/2024,Nigeria,18,257,3
1665,4/8/2024,Ghana,14,170,5
1666,2/29/2024,Nigeria,14,324,1
1667,3/24/2023,Ghana,0,70,2
1668,3/22/2024,Mozambique,13,2146,17
1669,1/2/2024,Nigeria,0,236,3
1670,2/7/2024,Nigeria,18,252,3
1671,3/17/2024,Nigeria,21,151,2
1672,4/4/2024,Ghana,14,173,2
1673,12/30/2023,Nigeria,17,104,3
1674,3/2/2024,Nigeria,19,181,2
1675,3/16/2023,Nigeria,0,220,3
1676,7/18/2023,Ghana,15,165,3
1677,3/18/2024,Nigeria,17,377,6
1678,1/14/2024,Nigeria,13,152,1
1679,12/16/2023,Nigeria,0,105,3
1680,1/6/2024,Nigeria,19,276,3
1681,3/2/2024,Ghana,21,1687,11
1682,4/9/2023,Ghana,0,272,4
1683,1/7/2024,Nigeria,15,1055,3
1684,2/21/2024,Ghana,17,113,1
1685,2/16/2024,Nigeria,17,245,2
1686,4/30/2024,Ghana,32,1312,11
1687,2/13/2024,Uganda,20,789,5
1688,4/8/2024,Ghana,17,180,1
1689,2/14/2024,Nigeria,0,175,2
1690,2/29/2024,Nigeria,17,141,1
1691,5/4/2023,Ghana,0,167,1
1692,2/7/2024,Nigeria,13,332,4
1693,4/23/2024,Nigeria,13,782,2
1694,2/29/2024,South Africa,15,235,2
1695,4/4/2024,Ghana,19,1033,5
1696,12/28/2023,Ghana,12,2931,11
1697,4/19/2024,Nigeria,17,893,9
1698,1/6/2024,Nigeria,18,531,8
1699,2/21/2024,Ghana,20,469,2
1700,3/7/2024,South Africa,13,278,3
1701,3/23/2024,Mozambique,13,887,7
1702,1/21/2024,Nigeria,16,1018,8
1703,3/1/2024,Nigeria,16,252,3
1704,2/20/2024,Nigeria,22,303,2
1705,2/25/2024,South Africa,17,147,2
1706,2/18/2024,Ghana,0,365,4
1707,2/23/2024,Ghana,19,161,2
1708,4/14/2024,Mozambique,12,321,3
1709,2/2/2024,Nigeria,15,677,3
1710,12/29/2023,Ghana,18,105,4
1711,2/23/2024,Uganda,18,414,1
1712,2/16/2024,Ghana,18,604,6
1713,2/2/2024,Nigeria,16,205,4
1714,3/7/2024,Germany,50,164,1
1715,3/12/2024,Nigeria,0,346,1
1716,2/15/2024,Nigeria,13,197,2
1717,3/14/2024,China,15,190,2
1718,6/21/2023,Ghana,13,70,3
1719,#N/A,#N/A,#N/A,#N/A,#N/A
1720,3/20/2024,Ghana,23,416,3
1721,4/9/2023,Nigeria,15,2354,8
1722,4/23/2024,Ghana,14,124,6
1723,3/17/2024,Nigeria,17,358,3
1724,3/23/2024,Ghana,16,588,3
1725,12/13/2023,Nigeria,21,381,2
1726,5/12/2023,Ghana,0,62,1
1727,2/17/2024,Ghana,15,138,1
1728,#N/A,#N/A,#N/A,#N/A,#N/A
1729,12/24/2023,Nigeria,14,56,2
1730,3/4/2024,Nigeria,0,202,3
1731,2/21/2024,South Africa,16,214,3
1732,2/13/2024,Nigeria,12,217,5
1733,3/2/2024,Mozambique,21,213,5
1734,3/4/2024,Kenya,40,507,2
1735,1/7/2024,Nigeria,20,136,2
1736,2/16/2024,Nigeria,0,147,2
1737,2/18/2024,Nigeria,15,360,1
1738,4/7/2024,Ghana,21,495,4
1739,12/12/2023,Nigeria,17,80,1
1740,4/5/2024,Nigeria,18,368,5
1741,1/7/2024,Nigeria,16,344,5
1742,1/1/2024,Nigeria,15,231,2
1743,2/17/2024,South Africa,18,510,3
1744,2/13/2024,Kenya,18,252,2
1745,3/25/2024,Ghana,0,349,3
1746,2/18/2024,Nigeria,16,168,1
1747,4/7/2023,Nigeria,49,670,3
1748,4/6/2024,Ghana,17,531,4
1749,5/31/2023,Ghana,15,319,8
1750,3/5/2024,Uganda,19,474,3
1751,4/10/2024,Nigeria,22,148,1
1752,3/6/2024,Ghana,13,361,2
1753,2/22/2024,Nigeria,15,312,2
1754,4/11/2023,Ghana,19,575,6
1755,3/8/2024,Nigeria,21,441,5
1756,4/27/2023,Sierra Leone,0,72,1
1757,2/15/2024,Ghana,0,208,2
1758,12/19/2023,Nigeria,16,64,3
1759,3/15/2024,Nigeria,23,1036,3
1760,2/2/2024,Ghana,16,1157,6
1761,2/28/2024,South Africa,18,288,3
1762,3/19/2024,Nigeria,18,227,2
1763,#N/A,#N/A,#N/A,#N/A,#N/A
1764,2/16/2024,South Africa,16,176,3
1765,3/16/2024,Ghana,17,230,3
1766,2/12/2024,Nigeria,16,635,8
1767,4/6/2024,Nigeria,16,443,5
1768,12/18/2023,Nigeria,14,37,1
1769,6/20/2023,Nigeria,14,46,3
1770,4/16/2024,Nigeria,18,321,4
1771,2/7/2024,Ghana,13,312,4
1772,4/28/2024,Ghana,12,1262,7
1773,2/21/2024,South Africa,12,266,3
1774,3/24/2024,Uganda,20,475,2
1775,3/27/2024,Ghana,14,1598,15
1776,3/8/2024,Nigeria,18,895,3
1777,5/20/2023,Nigeria,0,84,2
1778,6/23/2023,Sierra Leone,21,640,5
1779,1/3/2024,Nigeria,14,191,1
1780,3/4/2024,Uganda,20,594,4
1781,6/2/2023,Ghana,15,172,3
1782,3/7/2024,Ghana,18,278,2
1783,3/17/2024,Ghana,20,162,2
1784,#N/A,#N/A,#N/A,#N/A,#N/A
1785,1/8/2024,South Africa,0,510,1
1786,2/7/2024,South Africa,12,152,6
1787,3/20/2024,Ghana,17,269,7
1788,5/19/2023,Sierra Leone,0,192,2
1789,3/5/2024,Ghana,15,3787,23
1790,1/2/2024,Nigeria,12,225,5
1791,3/5/2024,South Africa,14,657,10
1792,2/24/2024,Nigeria,17,294,4
1793,2/7/2024,Nigeria,0,183,2
1794,3/2/2024,Kenya,19,878,8
1795,3/6/2024,Ghana,16,245,6
1796,2/12/2024,Nigeria,13,126,2
1797,3/5/2023,Nigeria,0,559,7
1798,4/27/2024,Ghana,0,235,4
1799,3/3/2024,Ghana,17,315,3
1800,2/14/2024,Nigeria,14,318,3
1801,3/25/2024,Mozambique,15,207,1
1802,2/13/2024,Nigeria,16,180,4
1803,3/4/2024,South Africa,16,194,3
1804,2/7/2024,Uganda,19,154,3
1805,2/6/2024,Nigeria,0,106,3
1806,2/26/2023,Nigeria,0,73,3
1807,3/9/2023,Nigeria,0,145,3
1808,2/21/2024,Nigeria,21,389,4
1809,2/19/2024,Nigeria,17,317,2
1810,12/30/2023,Nigeria,21,476,6
1811,1/4/2024,Uganda,0,58,3
1812,3/5/2024,Uganda,23,273,2
1813,3/24/2024,Ghana,18,582,7
1814,2/1/2024,Kenya,21,342,4
1815,4/7/2024,Ghana,18,177,2
1816,3/20/2024,Ghana,18,1653,14
1817,2/2/2024,Nigeria,16,202,1
1818,3/16/2024,Nigeria,16,147,2
1819,2/7/2024,Uganda,18,288,2
1820,4/26/2024,Nigeria,17,189,2
1821,3/3/2024,United States and Caribbean,12,251,1
1822,2/18/2024,Ghana,17,802,8
1823,4/7/2024,Nigeria,18,758,3
1824,4/20/2023,Nigeria,0,234,3
1825,1/4/2024,Nigeria,18,457,3
1826,2/9/2024,Nigeria,18,905,8
1827,3/5/2024,Ghana,18,1690,15
1828,2/16/2024,South Africa,15,135,3
1829,4/9/2024,Ghana,20,1472,8
1830,3/6/2024,Nigeria,18,298,5
1831,2/13/2024,Ghana,16,171,3
1832,6/19/2023,Nigeria,19,239,3
1833,2/2/2024,Kenya,19,538,4
1834,2/1/2024,Nigeria,18,615,3
1835,12/29/2023,Nigeria,20,71,2
1836,2/14/2024,Nigeria,19,164,2
1837,5/13/2023,Nigeria,0,199,3
1838,3/3/2024,Nigeria,16,490,3
1839,2/28/2023,Nigeria,0,30,1
1840,4/26/2023,Sierra Leone,0,67,1
1841,4/24/2023,Ghana,0,1010,5
1842,4/9/2024,Nigeria,19,526,3
1843,2/14/2024,South Africa,0,138,2
1844,5/11/2023,Nigeria,0,136,6
1845,3/24/2024,Nigeria,19,1059,11
1846,1/5/2024,Nigeria,17,147,2
1847,5/10/2023,Nigeria,0,64,2
1848,2/19/2024,Ghana,20,370,6
1849,4/5/2024,Ghana,18,168,2
1850,5/26/2023,Nigeria,0,121,3
1851,1/3/2024,South Africa,0,507,2
1852,3/10/2023,Nigeria,19,289,4
1853,2/28/2024,Ghana,20,271,4
1854,1/20/2023,Nigeria,0,199,2
1855,2/25/2024,Kenya,24,238,2
1856,4/5/2024,Nigeria,11,1714,9
1857,1/3/2024,Nigeria,10,81,1
1858,4/7/2024,Nigeria,18,231,2
1859,4/5/2024,Ghana,27,403,3
1860,1/1/2024,Nigeria,21,174,5
1861,12/13/2023,Nigeria,16,207,2
1862,2/2/2024,Tanzania,17,254,1
1863,6/9/2023,Sierra Leone,0,685,8
1864,8/8/2023,United States and Caribbean,14,231,2
1865,2/7/2024,Ghana,16,395,4
1866,2/4/2024,Nigeria,0,1139,12
1867,3/23/2024,Mozambique,18,308,3
1868,2/20/2024,Nigeria,19,433,3
1869,4/8/2024,Ghana,17,497,5
1870,3/16/2024,Nigeria,16,247,2
1871,#N/A,#N/A,#N/A,#N/A,#N/A
1872,1/6/2024,Nigeria,18,193,2
1873,3/24/2024,Nigeria,14,190,1
1874,2/6/2024,Nigeria,16,272,2
1875,4/1/2024,Sierra Leone,15,108,2
1876,4/16/2024,Ghana,15,198,3
1877,2/13/2024,Nigeria,19,207,3
1878,1/4/2024,Nigeria,0,63,1
1879,2/14/2024,Nigeria,15,131,2
1880,4/7/2024,Nigeria,18,390,4
1881,2/16/2024,Nigeria,19,427,6
1882,3/19/2024,Nigeria,22,385,2
1883,3/21/2024,Nigeria,17,896,7
1884,2/4/2024,Uganda,17,171,3
1885,2/28/2024,Ghana,18,283,3
1886,4/11/2023,Nigeria,0,122,1
1887,2/18/2024,Nigeria,18,971,4
1888,6/28/2023,Nigeria,0,104,1
1889,1/4/2024,Ghana,10,157,4
1890,12/13/2023,Uganda,9,315,6
1891,3/6/2024,Nigeria,16,229,2
1892,12/21/2023,Nigeria,13,30,1
1893,3/18/2024,Ghana,19,413,3
1894,4/6/2024,Nigeria,17,364,4
1895,4/24/2024,Ghana,13,162,3
1896,1/8/2024,Nigeria,18,434,9
1897,2/16/2024,South Africa,17,424,2
1898,4/8/2024,Nigeria,16,385,3
1899,3/23/2024,Mozambique,15,179,2
1900,4/8/2024,Ghana,19,187,1
1901,2/25/2024,South Africa,16,373,3
1902,4/22/2024,Nigeria,15,140,1
1903,3/2/2024,Kenya,14,311,5
1904,2/17/2024,South Africa,0,783,6
1905,3/13/2024,Nigeria,18,290,3
1906,6/7/2023,Ghana,0,213,3
1907,1/27/2023,Nigeria,17,170,3
1908,12/17/2023,Nigeria,20,20,2
1909,4/25/2024,Nigeria,17,1133,7
1910,5/26/2023,Nigeria,0,89,1
1911,3/23/2024,Mozambique,13,961,2
1912,1/4/2024,Nigeria,18,686,3
1913,2/28/2024,Ghana,19,970,3
1914,2/29/2024,Ghana,14,2591,14
1915,1/21/2024,Nigeria,17,1526,4
1916,5/16/2023,Nigeria,0,95,2
1917,2/18/2024,Ghana,19,1731,5
1918,2/14/2024,Ghana,16,394,2
1919,2/28/2024,Nigeria,19,320,3
1920,12/28/2023,Nigeria,10000,87,2
1921,6/26/2023,Nigeria,19,103,2
1922,3/1/2024,Nigeria,20,296,1
1923,7/5/2023,Nigeria,22,438,1
1924,2/15/2024,South Africa,14,757,3
1925,2/24/2024,Kenya,17,261,4
1926,4/27/2024,Nigeria,15,291,2
1927,2/7/2024,Nigeria,0,219,3
1928,3/27/2024,Mozambique,0,210,2
1929,2/21/2024,Ghana,14,488,7
1930,2/17/2024,Kenya,20,424,3
1931,2/23/2024,Nigeria,15,212,3
1932,1/6/2023,Nigeria,0,150,1
1933,1/8/2024,Nigeria,17,155,1
1934,2/23/2024,Kenya,15,438,2
1935,4/19/2024,Ghana,14,216,4
1936,6/23/2023,Nigeria,16,75,2
1937,2/29/2024,Ghana,17,260,2
1938,4/9/2024,Nigeria,16,378,2
1939,6/22/2023,Nigeria,43,142,2
1940,3/2/2024,Nigeria,14,513,3
1941,4/7/2024,Nigeria,16,149,3
1942,2/16/2024,South Africa,37,100,2
1943,2/4/2024,South Africa,18,332,5
1944,3/23/2024,Mozambique,0,879,7
1945,2/18/2024,South Africa,15,313,3
1946,7/5/2023,Nigeria,17,91,1
1947,1/2/2024,Nigeria,11,161,2
1948,4/6/2024,Nigeria,12,271,4
1949,3/7/2024,South Africa,19,398,6
1950,4/29/2024,Nigeria,17,311,5
1951,2/27/2024,Ghana,13,250,5
1952,4/6/2024,Ghana,18,2128,8
1953,5/3/2023,Nigeria,0,205,3
1954,3/5/2024,Nigeria,17,411,6
1955,2/28/2024,Nigeria,19,236,3
1956,2/19/2024,South Africa,19,347,4
1957,2/26/2024,Kenya,12,165,2
1958,5/6/2023,Nigeria,0,201,3
1959,3/24/2024,Ghana,13,473,6
1960,2/12/2024,Ghana,14,2127,12
1961,4/6/2024,Nigeria,36,674,3
1962,1/6/2024,Nigeria,20,395,3
